name,category,order,church,start,end,years,is_open
"Brewster, Cheri Ellis",retired,Elder,Austin: Bethany,1997,2003,6,0
"Brewster, Cheri Ellis",retired,Elder,Granite Shoals: Grace UMC,2003,2008,5,0
"Brewster, Cheri Ellis",retired,Elder,SAng: First UMC,2008,2011,3,0
"Brewster, Cheri Ellis",retired,Elder,Port Isabel: First,2011,2013,2,0
"Brewster, Laura Eileen",active_church,Elder,MC: St. Mark UMC,2000,2006,6,0
"Brewster, Laura Eileen",active_church,Elder,Edinburg: First UMC,2006,2013,7,0
"Brewster, Laura Eileen",active_church,Elder,SAnt: St. Andrew's UMC,2013,2016,3,0
"Brewster, Laura Eileen",active_church,Elder,Austin: Northwest Hills,2016,2021,5,0
"Brewster, Laura Eileen",active_church,Elder,Jefferson UMC,2025,2025,0,1
"Brock, Helen Ruth",retired,Elder,Socorro Harwood,1988,1991,3,0
"Brock, Helen Ruth",retired,Elder,Tulia El Buen Pastor,1991,1994,3,0
"Brock, Helen Ruth",retired,Elder,Leave of Absense,1994,1996,2,0
"Brock, Helen Ruth",retired,Elder,Rising Star,1996,1996,0,0
"Brock, Helen Ruth",retired,Elder,Coleman Trinity,1996,2003,7,0
"Brock, Helen Ruth",retired,Elder,Bulunger Comunidad de Fe,2003,2005,2,0
"Brock, Helen Ruth",retired,Elder,Elm Mott,2005,2007,2,0
"Brock, Helen Ruth",retired,Elder,Temple El Divino Salvador,2007,2012,5,0
"Brock, Helen Ruth",retired,Elder,SAng: Lakeview,2012,2014,2,0
"Brock, Helen Ruth",retired,Elder,Dilley,2014,2014,0,0
"Brock, Helen Ruth",retired,Elder,Somerset UMC,2015,2017,2,0
"Brooks, Lori Browder",active_church,Local pastor,Christoval / SG: Grape Creek,2018,2021,3,0
"Brooks, Lori Browder",active_church,Local pastor,Eldorado: First/Christoval First/Christoval,2021,2025,4,1
"Broome, Cheryl Ann",retired,Elder,Elgin,2001,2002,1,0
"Broome, Cheryl Ann",retired,Elder,"Fulltime Local Pastor, SAng: St. Luke",2002,2003,1,0
"Broome, Cheryl Ann",retired,Elder,Austin: Hyde Park UMC,2003,2009,6,0
"Broome, Cheryl Ann",retired,Elder,Cedar Park: The Rock,2009,2011,2,0
"Broome, Cheryl Ann",retired,Elder,Austin: St. John's,2016,2022,6,0
"Broome, Cheryl Ann",retired,Elder,Helotes Hills UMC,2022,2022,0,0
"Brown, John Newton, III",retired,Elder,MC: First UMC,1983,1986,3,0
"Brown, John Newton, III",retired,Elder,Floresville UMC,1993,2000,7,0
"Brown, John Newton, III",retired,Elder,Gonzales: First UMC,2000,2006,6,0
"Brown, John Newton, III",retired,Elder,Shiner: First UMC,2006,2011,5,0
"Brown, John Newton, III",retired,Elder,Shiner / Yoakum / Hope,2011,2012,1,0
"Brown, John Newton, III",retired,Elder,SAnt: St. Mark's UMC,2012,2017,5,0
"Brown, Karl William",retired,Elder,Midkiff,1962,1963,1,0
"Brown, Karl William",retired,Elder,NWTX Conf - St. Paul/Abilene,1964,1966,2,0
"Brown, Karl William",retired,Elder,Mertzon/Barnhart,1966,1968,2,0
"Brown, Karl William",retired,Elder,"Camp Chris Fel-Tex A&I, Texas A&I Univ.",1968,1973,5,0
"Brown, Robert G",active_church,Local pastor,SAnt: Sanford Chapel,2022,2025,3,1
"Brown, William Daryl",leave_other,Other,Schulenburg UMC,1986,1988,2,0
"Brown, William Daryl",leave_other,Other,Austin: Lake Travis,1988,1988,0,0
"Bryant, Deirdre Camille",retired,Elder,CC: South Bluff UMC,1998,2004,6,0
"Bryant, Deirdre Camille",retired,Elder,Flatonia,2004,2007,3,0
"Bryant, Deirdre Camille",retired,Elder,Mc: Trinity UMC,2007,2010,3,0
"Bryant, Deirdre Camille",retired,Elder,Aransas Pass UMC,2010,2014,4,0
"Bryant, Deirdre Camille",retired,Elder,Junction / London,2014,2017,3,0
"Bryant, James Lee",active_church,Local pastor,Hallettsville Circuit,2010,2014,4,0
"Bryant, James Lee",active_church,Local pastor,Columbus: St. Paul,2014,2025,11,1
"Bryant, Stephen Douglas",retired,Elder,CC: St. John's,1978,1981,3,0
"Bryant, Stephen Douglas",retired,Elder,CC: South Bluff UMC,1981,1985,4,0
"Burk, Ricky Lynn",retired,Elder,Telferner / Nursery,1993,1996,3,0
"Burk, Ricky Lynn",retired,Elder,V: St. Mark's UMC,1996,2000,4,0
"Burk, Ricky Lynn",retired,Elder,Kerrville: St. Paul's UMC,2000,2002,2,0
"Burk, Ricky Lynn",retired,Elder,Lampasas UMC,2002,2006,4,0
"Burk, Ricky Lynn",retired,Elder,SAng: First UMC,2006,2011,5,0
"Burk, Ricky Lynn",retired,Elder,Boerne: First,2011,2021,10,0
"Burke, Kimberly Anne",active_church,Elder,Buda UMC,2005,2009,4,0
"Burke, Kimberly Anne",active_church,Elder,Boerne: First,2009,2013,4,0
"Burke, Kimberly Anne",active_church,Elder,Canyon Lake: North Shore UMC,2013,2021,8,0
"Burke, Kimberly Anne",active_church,Elder,Boerne: First,2021,2025,4,1
"Cabrera, Sandra M",extension,Elder,Lakewood Christ,1996,2001,5,0
"Cabrera, Sandra M",extension,Elder,Dallas: El Buen Samaritano / Elmwood,2006,2014,8,0
"Cabrera, Sandra M",extension,Elder,Dallas: Elmwood/El Buen Samaritano,2014,2015,1,0
"Cain, Klinton Wesley",extension,Elder,Kyle UMC,2013,2015,2,0
"Cain, Klinton Wesley",extension,Elder,Boerne: First,2015,2017,2,0
"Cajiri, Rodolfo",retired,Elder,El Mesias UMC,1997,1998,1,0
"Cajiri, Rodolfo",retired,Elder,El Principe de Paz,1998,2000,2,0
"Cajiri, Rodolfo",retired,Elder,El Buen Samaritano UMC,2000,2002,2,0
"Cajiri, Rodolfo",retired,Elder,El Divino Redentor UMC,2002,2003,1,0
"Cajiri, Rodolfo",retired,Elder,Bethania UMC,2003,2003,0,0
"Cajiri, Rodolfo",retired,Elder,Cotulla: Buen Pastor,2003,2005,2,0
"Cajiri, Rodolfo",retired,Elder,Eagle Pass: La Trinidad,2005,2005,0,0
"Cajiri, Rodolfo",retired,Elder,La Trinidad UMC,2005,2006,1,0
"Cajiri, Rodolfo",retired,Elder,Elsa First UMC,2006,2006,0,0
"Cajiri, Rodolfo",retired,Elder,Elsa: First,2006,2010,4,0
"Cajiri, Rodolfo",retired,Elder,Brownsville: El Buen Pastor,2010,2015,5,0
"Cajiri, Rodolfo",retired,Elder,Laredo: La Trinidad,2015,2018,3,0
"Campbell, Gina Gilland",retired,Elder,"Southwest Texas Conf, Southwest Texas Conference",1985,1988,3,0
"Campbell, Gina Gilland",retired,Elder,"Accom, Southwest Texas Conference",1988,1989,1,0
"Campbell, Gina Gilland",retired,Elder,"Southwest Texas Conf, Southwest Texas Conference",1989,1991,2,0
"Campbell, Gina Gilland",retired,Elder,SAnt: Laurel Heights UMC,1991,1994,3,0
"Campbell, Gina Gilland",retired,Elder,"Consultant on Christian Ed., Extension Ministries",1995,1998,3,0
"Campbell, Gina Gilland",retired,Elder,"Other Conference, BWA Conf:Bethesda: Concord-St. Andrews UMC",1998,2002,4,0
"Campbell, Gina Gilland",retired,Elder,"Clergy Assistant for Liturgy, Washington National Cathedral",2011,2016,5,0
"Campbell, Gina Gilland",retired,Elder,"Assist Prof, Wesley Seminary",2016,2020,4,0
"Campen, Tanya Eustace",extension,Deacon,Elgin,2003,2005,2,0
"Campen, Tanya Eustace",extension,Deacon,Austin: Tarrytown UMC,2005,2009,4,0
"Campos, Francisco",retired,Elder,Robstown: El Redentor,1984,1990,6,0
"Campos, Francisco",retired,Elder,Harlingen: El Buen Samaritano,1990,1998,8,0
"Campos, Francisco",retired,Elder,Pharr: La Trinidad,1998,2004,6,0
"Campos, Francisco",retired,Elder,CC: Kelsey Memorial,2004,2008,4,0
"Campos, Francisco",retired,Elder,Castroville: Medina Valley,2014,2015,1,0
"Campos, Francisco",retired,Elder,Castroville: Medina Valley UMC,2015,2016,1,0
"Campos, Francisco",retired,Elder,SAnt: La Trinidad,2025,2025,0,0
"Campos, Francisco",retired,Elder,SAnt: Pollard Memorial,2025,2025,0,0
"Cantrell, Mary June",retired,Local pastor,Staples / Kingsbury,2004,2008,4,0
"Cantrell, Mary June",retired,Local pastor,Seadrift / Austwell,2011,2018,7,0
"Cantrell, Mary June",retired,Local pastor,Austwell,2018,2022,4,0
"Cantrell, Mary June",retired,Local pastor,Bloomington,2022,2022,0,0
"Cantu, Juan, Jr.",active_church,Elder,Raymondville: Bethel,2003,2010,7,0
"Cantu, Juan, Jr.",active_church,Elder,Seguin: La Trinidad,2010,2016,6,0
"Cantu, Juan, Jr.",active_church,Elder,SAnt: Oxford UMC,2016,2022,6,0
"Cantu, Juan, Jr.",active_church,Elder,Austin: Emmanuel,2022,2025,3,0
"Cantu, Juan, Jr.",active_church,Elder,SAnt: Travis Park UMC,2025,2025,0,1
"Cape, Kim Swint",retired,Elder,Buda UMC,1979,1982,3,0
"Cape, Kim Swint",retired,Elder,Austin: Berkeley UMC,1982,1986,4,0
"Cape, Kim Swint",retired,Elder,CC: Grace,1986,1993,7,0
"Cape, Kim Swint",retired,Elder,Manchaca UMC,1993,1995,2,0
"Cardona, Matthew",active_church,Elder,Bee Creek UMC,2019,2022,3,0
"Cardona, Matthew",active_church,Elder,Buda UMC,2022,2025,3,1
"Careaga, Gricelda B.",active_church,Elder,Raymondville: First,2018,2019,1,0
"Careaga, Gricelda B.",active_church,Elder,Raymondville / Lyford,2019,2022,3,0
"Careaga, Gricelda B.",active_church,Elder,Rio Grande City: First/ Rio Grande City: St John,2022,2023,1,0
"Careaga, Gricelda B.",active_church,Elder,Floresville: El Mesias,2023,2025,2,1
"Careaga, Gricelda Garcia",active_church,Local pastor,San Juan,2014,2015,1,0
"Careaga, Gricelda Garcia",active_church,Local pastor,San Juan: Los Wesleyanos/San Lucas; Weslaco: First 2016 San Juan: Los Wesleyanos,2015,2017,2,0
"Careaga, Gricelda Garcia",active_church,Local pastor,Harlingen: El Buen Samaritano,2017,2019,2,0
"Careaga, Gricelda Garcia",active_church,Local pastor,Harlingen: El Buen Samaritano/ Alamo: San Pablo,2019,2020,1,0
"Careaga, Gricelda Garcia",active_church,Local pastor,Donna:Principe de Paz/Alamo,2020,2024,4,0
"Careaga, Gricelda Garcia",active_church,Local pastor,Alamo : San Pablo,2024,2025,1,0
"Careaga, Gricelda Garcia",active_church,Local pastor,Alamo: San Pablo/ Weslaco: First,2025,2025,0,1
"Careaga, Javier F",leave_other,Other,Muleshoe: El Divino Salvador,2002,2005,3,0
"Careaga, Javier F",leave_other,Other,Lubbock: La Trinidad,2005,2006,1,0
"Careaga, Javier F",leave_other,Other,Muleshoe: El Divino Salvador,2006,2008,2,0
"Carr, James Alfred",retired,Elder,NTX Conf - Richardson / Sprg Val,1966,1968,2,0
"Carr, James Alfred",retired,Elder,CC: St. Lukes,1969,1972,3,0
"Carr, James Alfred",retired,Elder,Leander / Oakalla UMC,1972,1973,1,0
"Carr, James Alfred",retired,Elder,Weimar: First UMC,1973,1976,3,0
"Carr, James Alfred",retired,Elder,Manchaca UMC,1976,1980,4,0
"Carr, James Alfred",retired,Elder,SAnt: St. Matthew's UMC,1980,1988,8,0
"Carr, James Alfred",retired,Elder,SAnt: Laurel Heights UMC,1988,1993,5,0
"Carr, James Alfred",retired,Elder,Santa Rosa UMC,1994,1995,1,0
"Carr, James Alfred",retired,Elder,Mc: Trinity UMC,1995,1998,3,0
"Carrasco, Leo Raynaldo",active_church,Local pastor,Hebbronville,2006,2010,4,0
"Carrasco, Leo Raynaldo",active_church,Local pastor,"Hispanic Ministry, Austin: Memorial",2010,2011,1,0
"Carrasco, Leo Raynaldo",active_church,Local pastor,Industry,2011,2015,4,0
"Carrasco, Leo Raynaldo",active_church,Local pastor,Lockhart: First UMC,2015,2017,2,0
"Carrasco, Leo Raynaldo",active_church,Local pastor,Freer/Bruni,2017,2019,2,0
"Carrasco, Leo Raynaldo",active_church,Local pastor,Mercedes,2019,2025,6,1
"Carter, Aaron M.",active_church,Elder,Gruene UMC,2017,2019,2,0
"Carter, Aaron M.",active_church,Elder,Congregational Pflugerville UMC,2019,2021,2,0
"Carter, Aaron M.",active_church,Elder,Austin: Simpson UMC,2021,2024,3,0
"Carter, Aaron M.",active_church,Elder,"Extension Excellence Fellow Ministry, Congregational Excellence Fellow",2024,2025,1,1
"Carter, James Edward",retired,Elder,Point Comfort / Lolita,1955,1957,2,0
"Carter, James Edward",retired,Elder,San Juan,1957,1960,3,0
"Carter, James Edward",retired,Elder,Premont,1960,1963,3,0
"Carter, James Edward",retired,Elder,Austin: St. Luke,1963,1968,5,0
"Carter, James Edward",retired,Elder,"Chpln Austin St Hosp, Southwest Texas Conference",1969,1970,1,0
"Carter, James Edward",retired,Elder,"Central State Hosp, Extension Ministries",1970,1974,4,0
"Carter, Kristina Anne",leave_other,Elder,"Student Local Pastor, Austin: First UMC",2001,2002,1,0
"Carter, Kristina Anne",leave_other,Elder,Cedar Park: The Rock,2002,2009,7,0
"Carter, Kristina Anne",leave_other,Elder,Austin: Parker Lane UMC,2009,2014,5,0
"Carter, Kristina Anne",leave_other,Elder,"Extension Ministry, Austin: Parker Lane / Redemptive Works",2014,2016,2,0
"Carter, Melvin",active_church,Local pastor,El Campo: Wesley Chapel,2012,2018,6,0
"Carter, Melvin",active_church,Local pastor,El Campo: Wesley Chapel / Nixon: Harris Chapel,2018,2022,4,0
"Carter, Melvin",active_church,Local pastor,Nixon: Harris Chapel,2022,2025,3,1
"Casar, Maria Fernanda",active_church,Elder,Floresville: El Mesias,2022,2023,1,0
"Casar, Maria Fernanda",active_church,Elder,"San Marcos: El Buen Pastor; Bethany 2025 Assoc. Pastor, Austin: Bethany",2023,2025,2,1
"Cason, Gil",active_church,Local pastor,SAnt: Spring Creek Spring Creek,2024,2025,1,1
"Castles, Peter Van",active_church,Local pastor,Austin: St. Paul's UMC,2001,2002,1,0
"Castles, Peter Van",active_church,Local pastor,Haynie Chapel UMC,2002,2004,2,0
"Castles, Peter Van",active_church,Local pastor,Manchaca UMC,2004,2010,6,0
"Castles, Peter Van",active_church,Local pastor,Cedar Park: First,2010,2025,15,1
"Cave, James Michael",retired,Elder,SAnt: Coker UMC,1995,2000,5,0
"Cave, James Michael",retired,Elder,Universal City UMC,2000,2006,6,0
"Cave, James Michael",retired,Elder,SAnt: Spring Creek,2006,2008,2,0
"Cave, James Michael",retired,Elder,SAnt: St. Andrew's UMC,2008,2013,5,0
"Cave, James Michael",retired,Elder,Hunt UMC,2013,2017,4,0
"Chapman, Mary Catherine",extension,Deacon,Gonzales: First UMC,1996,1999,3,0
"Chapman, Mary Catherine",extension,Deacon,SAnt: Colonial Hills UMC,2000,2005,5,0
"Chapman, Mary Catherine",extension,Deacon,Pleasanton: First UMC,2005,2017,12,0
"Chase, Sylvester E.",retired,Elder,Lockhart: St. Mark / Dale: Corinth,1980,1982,2,0
"Chase, Sylvester E.",retired,Elder,Austin: St. Peter's UMC,1982,1989,7,0
"Chase, Sylvester E.",retired,Elder,SAnt: Jacob's Chapel UMC,1989,1997,8,0
"Chase, Sylvester E.",retired,Elder,Austin: Wesley UMC,1997,1997,0,0
"Chavez, Guillermo",retired,Elder,Austin: Govalle,1960,1964,4,0
"Chavez, Guillermo",retired,Elder,Ft. Worth,1964,1966,2,0
"Chavez, Guillermo",retired,Elder,Dallas: El Buen Pastor,1966,1968,2,0
"Chavez, Guillermo",retired,Elder,Hillsboro,1968,1969,1,0
"Chavez, Guillermo",retired,Elder,Sherman,1969,1970,1,0
"Chavez, Guillermo",retired,Elder,Houston: El Buen Pastor,1970,1972,2,0
"Chavez, Guillermo",retired,Elder,Superintendent Holding Institure,1973,1980,7,0
"Chavez, Guillermo",retired,Elder,Leave of Absense,1980,1981,1,0
"Chavez, Guillermo",retired,Elder,Board of Church and Society,1981,1992,11,0
"Chavez, Guillermo",retired,Elder,Leave of Absense,1992,1998,6,0
"Chavez, Guillermo",retired,Elder,Greenbelt Mowatt Memorial,1998,2000,2,0
"Chavez, Guillermo",retired,Elder,Woodside,2000,2001,1,0
"Chavez, Guillermo",retired,Elder,Agape Memorial,2001,2002,1,0
"Clayton, Albert Bell",retired,Elder,Austin: University,1964,1966,2,0
"Clayton, Albert Bell",retired,Elder,Universal City UMC,1966,1970,4,0
"Clayton, Albert Bell",retired,Elder,"Teacher Corps-UT/SAISD, Southwest Texas Conference",1970,1972,2,0
"Clayton, Albert Bell",retired,Elder,SAnt: Jefferson UMC,1974,1977,3,0
"Clayton, Albert Bell",retired,Elder,Hondo/Yancey UMC,1977,1985,8,0
"Clayton, Albert Bell",retired,Elder,SAnt: St. John's UMC,1985,1992,7,0
"Clayton, Albert Bell",retired,Elder,SAnt: Highland Terrace UMC,1992,1994,2,0
"Clayton, Albert Bell",retired,Elder,Canyon Lake UMC,1994,1999,5,0
"Clayton, Albert Bell",retired,Elder,SAnt: Jefferson UMC,1999,2003,4,0
"Clifton, Sheri Stice",active_church,Elder,Buda UMC,2002,2005,3,0
"Clifton, Sheri Stice",active_church,Elder,Austin: Bethany,2005,2021,16,0
"Clifton, Sheri Stice",active_church,Elder,Canyon Lake: North Shore UMC,2021,2025,4,1
"Cline, Mary E.",active_church,Local pastor,Weimar,2020,2025,5,1
"Clinton, Donald Stephen",retired,Elder,"Student, Byers & Petrolia",1976,1980,4,0
"Clinton, Donald Stephen",retired,Elder,Aldersgate UMC Ft Lauderdale,1980,1983,3,0
"Clinton, Donald Stephen",retired,Elder,New Virginia & Medora Iowa,1983,1986,3,0
"Clinton, Donald Stephen",retired,Elder,St. John's Davenport Iowa,1986,1987,1,0
"Clinton, Donald Stephen",retired,Elder,New Hope Parkview Iowa,1987,1990,3,0
"Clinton, Donald Stephen",retired,Elder,"Co- Pastor, Harlan and Monroe Chapel",1990,1994,4,0
"Clinton, Donald Stephen",retired,Elder,Waterloo FUMC,1994,1996,2,0
"Clinton, Donald Stephen",retired,Elder,CC: St. Lukes,1996,1997,1,0
"Clinton, Donald Stephen",retired,Elder,CC: Island in the Son,1997,2004,7,0
"Clinton, Donald Stephen",retired,Elder,Weslaco: First UMC,2004,2008,4,0
"Cochran, John Thomas",active_church,Other,Kingsville: First UMC,2015,2016,1,0
"Cochran, John Thomas",active_church,Other,Skidmore UMC,2016,2017,1,0
"Cochran, John Thomas",active_church,Other,George West UMC,2017,2022,5,0
"Cochran, John Thomas",active_church,Other,CC: St. John's,2022,2025,3,1
"Cole, J. Roland",retired,Elder,Volente-St Matthews,1960,1962,2,0
"Cole, J. Roland",retired,Elder,CC: First UMC,1965,1966,1,0
"Cole, J. Roland",retired,Elder,Austin: St. Mark,1966,1969,3,0
"Cole, J. Roland",retired,Elder,Stockdale: Christ UMC,1969,1969,0,0
"Cole, J. Roland",retired,Elder,Bracken UMC,1973,1976,3,0
"Cole, J. Roland",retired,Elder,Junction,1976,1978,2,0
"Cole, J. Roland",retired,Elder,Three Rivers/Whitset,1978,1980,2,0
"Cole, J. Roland",retired,Elder,Rankin/Midkiff UMC,1980,1982,2,0
"Cole, J. Roland",retired,Elder,Weimar: First UMC,1982,1983,1,0
"Cole, J. Roland",retired,Elder,Flatonia,1983,1984,1,0
"Cole, J. Roland",retired,Elder,Ganado / Louise / Oakman,1984,1986,2,0
"Cole, J. Roland",retired,Elder,Lakeview UMC,1986,1988,2,0
"Cole, J. Roland",retired,Elder,Paint Rock,1988,1989,1,0
"Cole, J. Roland",retired,Elder,Brackettville UMC,1989,1990,1,0
"Collett, David Melville",retired,Deacon,SAnt: Coker UMC,2005,2016,11,0
"Collett, David Melville",retired,Deacon,"District Missioner to West San Antonio, Las Misiones District",2016,2017,1,0
"Collett, David Melville",retired,Deacon,Poteet UMC,2017,2018,1,0
"Collett, David Melville",retired,Deacon,Poteet / Yancey,2018,2022,4,0
"Collett, David Melville",retired,Deacon,Poteet,2022,2024,2,0
"Collins, Roy D., Jr.",retired,Local pastor,Wimberley UMC,2007,2012,5,0
"Collins, Roy D., Jr.",retired,Local pastor,Wimberley / Driftwood,2012,2013,1,0
"Collins, Roy D., Jr.",retired,Local pastor,Poteet UMC,2013,2014,1,0
"Collins, Roy D., Jr.",retired,Local pastor,Austin: Faith UMC,2014,2018,4,0
"Collins, Roy D., Jr.",retired,Local pastor,"Legacy Church Pastor, Capital District",2018,2018,0,0
"Collins, Roy D., Jr.",retired,Local pastor,Dewville,2018,2019,1,0
"Collins, Roy D., Jr.",retired,Local pastor,Dewville/Guadalupe Regional Hospice Services,2019,2019,0,0
"Conkelton, Kelly",active_church,Local pastor,Bulverde UMC,2019,2019,0,0
"Conkelton, Kelly",active_church,Local pastor,Hope Arise,2019,2021,2,0
"Conkelton, Kelly",active_church,Local pastor,Floresville UMC,2021,2022,1,0
"Conkelton, Kelly",active_church,Local pastor,SAnt: St. Matthew's UMC,2023,2024,1,0
"Conkelton, Kelly",active_church,Local pastor,Universal City,2024,2025,1,1
"Coon, Sanford Downs",retired,Elder,Beeville: First UMC,1966,1967,1,0
"Coon, Sanford Downs",retired,Elder,Smiley UMC,1967,1969,2,0
"Coon, Sanford Downs",retired,Elder,Austin: University,1969,1976,7,0
"Coon, Sanford Downs",retired,Elder,Portland: First UMC,1976,1985,9,0
"Coon, Sanford Downs",retired,Elder,Muldoon / Winchester,1985,1986,1,0
"Coon, Sanford Downs",retired,Elder,Austin: Northwest Hills,1987,1988,1,0
"Coon, Sanford Downs",retired,Elder,"Network for Attitudinal H, Southwest Texas Conference",1994,1996,2,0
"Cooper, John Robert, Jr.",active_church,Other,FUMC Toms River,2006,2008,2,0
"Cooper, John Robert, Jr.",active_church,Other,Jacob's Well UMC,2011,2013,2,0
"Cooper, John Robert, Jr.",active_church,Other,Austin: St. Luke,2015,2019,4,0
"Cooper, John Robert, Jr.",active_church,Other,Austin: Tarrytown UMC,2019,2020,1,0
"Cooper, John Robert, Jr.",active_church,Other,Violet Crown City Church,2020,2025,5,1
"Corbitt, Jean Grier",active_church,Other,Buda UMC,2024,2025,1,1
"Correa, Yolanda",leave_other,Elder,Austin: Emmanuel,2018,2022,4,0
"Cottingham, Stephen Kent",retired,Elder,SAnt: Alamo,2004,2008,4,0
"Cottingham, Stephen Kent",retired,Elder,Aransas Pass UMC,2008,2010,2,0
"Cottingham, Stephen Kent",retired,Elder,Woodsboro: Faith United,2010,2010,0,0
"Cottingham, Stephen Kent",retired,Elder,First United Church UCC,2010,2010,0,0
"Craig, Wesley Odell",extension,Elder,Rio Texas New Church Start,2013,2014,1,0
"Craig, Wesley Odell",extension,Elder,Goliad: First UMC,2014,2017,3,0
"Craig, Wesley Odell",extension,Elder,Cedar Creek UMC,2017,2019,2,0
"Craig, Wesley Odell",extension,Elder,La Vernia,2019,2021,2,0
"Crane, Charles Ernest",retired,Other,Cotulla: First UMC,2006,2011,5,0
"Crane, Charles Ernest",retired,Other,Utopia UMC,2011,2018,7,0
"Crews, James Powell",retired,Elder,Austin: Memorial,1974,1974,0,0
